random_seed,AMM_fee,BA_fee,DA_fee,FX_fee,IMPROVED_AMM_fee,IMPROVED_BA_fee,IMPROVED_DA_fee,IMPROVED_FX_fee,IMPROVED_OB_fee,OB_fee
687,24.69,21.14,16.8,18.61,24.69,21.14,16.8,18.61,31.8,31.8
688,26.93,22.87,14.89,18.47,26.93,22.87,14.89,18.49,32.03,32.03
689,27.52,21.78,16.15,18.34,27.52,21.78,16.15,18.35,31.91,31.91
69,25.76,19.69,17.41,18.35,25.76,19.69,17.41,18.35,32.13,32.13
690,29.12,22.64,16.22,18.47,29.12,22.64,16.22,18.47,31.87,31.87
691,28.47,22.99,14.86,18.33,28.47,22.99,14.86,18.33,31.93,31.93
692,27.76,24.44,15.64,18.56,27.76,24.44,15.64,18.56,32.01,32.01
693,27.96,22.38,15.95,18.4,27.96,22.38,15.95,18.42,32.06,32.06
694,26.48,23.25,16.19,18.53,26.48,23.25,16.19,18.56,32.16,32.16
695,25.77,20.41,17.14,18.3,25.77,20.41,17.14,18.31,31.83,31.83
696,26.25,21.67,17.04,18.53,26.25,21.67,17.04,18.56,32.13,32.13
697,26.09,22.21,16.47,18.29,26.09,22.21,16.47,18.32,31.98,31.98
698,24.49,21.97,16.76,18.56,24.49,21.97,16.76,18.57,32.04,32.04
699,25.3,19.03,17.59,18.5,25.3,19.03,17.59,18.53,32.18,32.18
7,28.27,23.07,16.73,18.92,28.27,23.07,16.73,18.92,32.36,32.36
70,27.07,21.33,15.95,17.98,27.07,21.33,15.95,17.98,31.53,31.53
700,27.4,21.74,16.86,18.48,27.4,21.74,16.86,18.48,32.24,32.24
701,27.34,19.17,16.73,18.2,27.34,19.17,16.73,18.2,31.74,31.74
702,27.38,22.95,15.97,18.36,27.38,22.95,15.97,18.36,31.85,31.85
703,27.47,21.58,14.74,18.51,27.47,21.58,14.74,18.51,32.04,32.04
704,27.89,21.81,16.77,18.56,27.89,21.81,16.77,18.56,32.12,32.12
705,24.98,20.33,17.1,18.15,24.98,20.33,17.1,18.16,31.75,31.75
706,27.72,19.69,17.45,18.28,27.72,19.69,17.45,18.28,31.78,31.78
707,25.61,21.88,16.81,18.65,25.61,21.88,16.81,18.65,32.26,32.26
708,26.79,21.53,16.79,18.54,26.79,21.53,16.79,18.55,32.06,32.06
709,26.03,21.37,17.28,18.61,26.03,21.37,17.28,18.62,31.99,31.99
71,29.14,24.37,16.0,18.73,29.14,24.37,16.0,18.73,32.36,32.36
710,25.84,22.01,16.41,18.24,25.84,22.01,16.41,18.25,31.84,31.84
711,27.97,22.88,13.98,18.41,27.97,22.88,13.98,18.41,32.03,32.03
712,25.38,19.83,17.25,18.08,25.38,19.83,17.25,18.08,31.94,31.94
713,28.49,21.4,16.54,18.1,28.49,21.4,16.54,18.1,31.9,31.9
714,27.94,21.57,16.57,18.47,27.94,21.57,16.57,18.47,32.4,32.4
715,26.72,19.21,16.39,18.07,26.72,19.21,16.39,18.07,31.66,31.66
716,24.35,19.94,17.73,18.6,24.35,19.94,17.73,18.6,31.93,31.93
717,26.82,19.82,17.24,18.22,26.82,19.82,17.24,18.23,31.76,31.76
718,27.96,22.69,15.68,18.14,27.96,22.69,15.68,18.14,31.79,31.79
719,26.86,21.47,16.99,18.64,26.86,21.47,16.99,18.64,32.09,32.09
72,27.45,21.25,16.33,18.7,27.45,21.25,16.33,18.7,32.36,32.36
720,26.1,20.0,16.91,17.86,26.1,20.0,16.91,17.86,31.62,31.62
721,26.97,21.22,16.63,18.6,26.97,21.22,16.63,18.6,32.25,32.25
722,27.06,23.36,16.29,18.74,27.06,23.36,16.29,18.74,32.56,32.56
723,26.06,20.33,16.96,18.26,26.06,20.33,16.96,18.26,31.96,31.96
724,25.33,22.53,16.63,18.58,25.33,22.53,16.63,18.58,32.23,32.23
725,25.63,21.37,17.58,18.71,25.63,21.37,17.58,18.71,32.5,32.5
726,25.14,20.73,17.37,18.56,25.14,20.73,17.37,18.56,32.16,32.16
727,26.19,22.81,16.61,18.72,26.19,22.81,16.61,18.73,32.27,32.27
728,25.92,22.49,16.4,18.62,25.92,22.49,16.4,18.64,32.08,32.08
729,26.54,22.94,15.94,18.44,26.54,22.94,15.94,18.45,32.04,32.04
73,26.39,19.63,17.19,18.1,26.39,19.63,17.19,18.12,31.69,31.69
730,26.16,23.02,16.66,18.74,26.16,23.02,16.66,18.75,32.62,32.62
731,28.32,22.36,16.44,18.31,28.32,22.36,16.44,18.33,31.79,31.79
732,26.18,21.17,16.43,18.67,26.18,21.17,16.43,18.68,32.23,32.23
733,27.53,22.48,16.85,18.84,27.53,22.48,16.85,18.84,32.4,32.4
734,26.11,20.04,17.55,18.23,26.11,20.04,17.55,18.23,31.84,31.84
735,26.25,22.54,16.79,18.84,26.25,22.54,16.79,18.84,32.48,32.48
736,28.01,19.88,16.98,18.38,28.01,19.88,16.98,18.39,31.89,31.89
737,28.78,21.75,17.21,18.57,28.78,21.75,17.21,18.58,31.96,31.96
738,26.04,21.99,16.1,18.19,26.04,21.99,16.1,18.21,31.93,31.93
739,26.51,19.61,17.5,18.08,26.51,19.61,17.5,18.08,31.77,31.77
74,26.65,24.73,15.54,18.62,26.65,24.73,15.54,18.62,31.8,31.8
740,26.34,21.32,17.06,18.62,26.34,21.32,17.06,18.62,32.28,32.28
741,27.54,20.5,16.22,18.55,27.54,20.5,16.22,18.55,32.06,32.06
742,25.73,20.03,18.86,18.62,25.73,20.03,18.86,18.62,32.1,32.1
743,27.5,22.99,16.22,18.45,27.5,22.99,16.22,18.46,32.1,32.1
744,25.66,19.03,17.19,18.16,25.66,19.03,17.19,18.16,31.78,31.78
745,25.73,18.69,17.59,18.15,25.73,18.69,17.59,18.15,31.59,31.59
746,26.26,20.05,18.33,18.46,26.26,20.05,18.33,18.46,32.08,32.08
747,24.97,21.46,16.54,18.18,24.97,21.46,16.54,18.18,31.59,31.59
748,28.06,21.62,16.78,18.37,28.06,21.62,16.78,18.4,31.85,31.85
749,26.88,18.97,18.36,18.31,26.88,18.97,18.36,18.32,31.9,31.9
75,28.22,22.67,15.8,18.41,28.22,22.67,15.8,18.42,32.16,32.16
750,28.62,25.26,15.68,18.87,28.62,25.26,15.68,18.88,32.36,32.36
751,26.43,20.35,17.06,18.4,26.43,20.35,17.06,18.4,31.86,31.86
752,26.7,21.5,17.02,18.75,26.7,21.5,17.02,18.75,32.26,32.26
753,27.5,23.56,16.38,18.68,27.5,23.56,16.38,18.69,32.15,32.15
754,24.99,17.91,18.32,17.84,24.99,17.91,18.32,17.85,31.37,31.37
755,25.38,20.86,17.37,18.65,25.38,20.86,17.37,18.65,32.19,32.19
756,26.62,23.87,15.94,18.67,26.62,23.87,15.94,18.69,32.27,32.27
757,26.56,18.49,18.63,18.34,26.56,18.49,18.63,18.34,31.81,31.81
758,27.4,23.99,15.8,18.62,27.4,23.99,15.8,18.62,32.18,32.18
759,26.29,21.74,17.87,18.24,26.29,21.74,17.87,18.27,31.78,31.78
76,26.51,21.74,16.97,18.39,26.51,21.74,16.97,18.4,32.27,32.27
760,25.95,24.59,15.66,18.76,25.95,24.59,15.66,18.76,32.41,32.41
761,26.89,20.53,18.05,18.59,26.89,20.53,18.05,18.59,32.23,32.23
762,25.97,21.06,16.82,18.29,25.97,21.06,16.82,18.3,31.64,31.64
763,23.96,19.51,20.63,18.13,23.96,19.51,20.63,18.15,31.87,31.87
764,25.56,23.2,16.88,18.94,25.56,23.2,16.88,18.94,32.3,32.3
765,26.7,20.14,17.52,18.54,26.7,20.14,17.52,18.54,32.2,32.2
766,26.96,21.87,16.46,18.4,26.96,21.87,16.46,18.4,32.18,32.18
767,28.66,19.39,20.3,18.66,28.66,19.39,20.3,18.67,31.93,31.93
768,26.59,19.44,17.0,18.0,26.59,19.44,17.0,18.0,31.77,31.77
769,28.07,22.96,17.12,19.05,28.07,22.96,17.12,19.05,32.41,32.41
77,25.95,18.85,18.03,17.95,25.95,18.85,18.03,17.95,31.52,31.52
770,24.54,19.67,17.41,18.62,24.54,19.67,17.41,18.62,32.25,32.25
771,28.09,21.72,17.06,18.66,28.09,21.72,17.06,18.66,32.4,32.4
772,26.42,19.7,17.36,18.39,26.42,19.7,17.36,18.39,31.93,31.93
773,24.78,20.71,16.72,18.21,24.78,20.71,16.72,18.21,31.75,31.75
774,29.23,21.26,17.0,18.62,29.23,21.26,17.0,18.63,32.28,32.28
775,28.21,21.94,16.09,18.46,28.21,21.94,16.09,18.46,32.04,32.04
776,27.14,23.61,17.02,18.44,27.14,23.61,17.02,18.44,32.1,32.1
777,26.79,21.99,16.64,18.69,26.79,21.99,16.64,18.7,32.3,32.3
778,26.94,20.81,16.81,18.18,26.94,20.81,16.81,18.2,31.71,31.71
779,27.84,18.28,17.93,18.17,27.84,18.28,17.93,18.17,31.65,31.65
78,27.0,21.52,17.2,18.53,27.0,21.52,17.2,18.53,32.15,32.15
780,27.59,23.48,16.38,18.82,27.59,23.48,16.38,18.84,32.3,32.3
781,25.49,21.04,16.84,18.46,25.49,21.04,16.84,18.46,31.92,31.92
782,25.99,21.37,16.58,18.21,25.99,21.37,16.58,18.23,31.99,31.99
783,25.42,20.28,17.6,18.56,25.42,20.28,17.6,18.56,31.86,31.86
784,26.33,21.19,16.9,18.65,26.33,21.19,16.9,18.65,32.14,32.14
785,26.71,22.47,16.55,18.42,26.71,22.47,16.55,18.42,31.71,31.71
786,25.65,19.46,18.11,18.8,25.65,19.46,18.11,18.8,32.6,32.6
787,25.98,19.2,17.33,18.17,25.98,19.2,17.33,18.19,31.87,31.87
788,28.81,24.95,15.39,18.51,28.81,24.95,15.39,18.51,32.32,32.32
789,24.02,20.23,17.2,18.51,24.02,20.23,17.2,18.51,32.04,32.04
79,28.48,20.83,16.68,18.74,28.48,20.83,16.68,18.74,32.32,32.32
790,27.1,20.4,16.93,18.26,27.1,20.4,16.93,18.27,31.84,31.84
791,26.19,21.49,16.71,18.49,26.19,21.49,16.71,18.51,32.1,32.1
792,23.34,20.45,21.21,18.6,23.34,20.45,21.21,18.61,32.15,32.15
793,27.17,22.36,16.31,18.59,27.17,22.36,16.31,18.6,32.13,32.13
794,26.61,22.2,15.88,18.66,26.61,22.2,15.88,18.66,32.32,32.32
795,26.42,20.96,17.15,18.45,26.42,20.96,17.15,18.47,32.35,32.35
796,27.47,23.1,16.66,18.81,27.47,23.1,16.66,18.81,32.52,32.52
797,27.19,18.81,18.49,18.01,27.19,18.81,18.49,18.02,31.62,31.62
798,28.28,21.51,17.28,18.73,28.28,21.51,17.28,18.73,32.06,32.06
799,27.08,20.13,16.41,18.02,27.08,20.13,16.41,18.02,31.71,31.71
8,26.05,21.56,16.56,18.41,26.05,21.56,16.56,18.41,31.77,31.77
80,25.04,19.76,18.85,18.5,25.04,19.76,18.85,18.5,32.02,32.02
800,27.17,18.93,16.9,18.38,27.17,18.93,16.9,18.38,31.96,31.96
801,27.24,21.45,16.93,18.58,27.24,21.45,16.93,18.59,31.98,31.98
802,26.45,18.28,17.79,18.12,26.45,18.28,17.79,18.12,31.63,31.63
803,28.09,25.17,15.27,18.53,28.09,25.17,15.27,18.53,32.11,32.11
804,27.08,22.92,16.82,18.95,27.08,22.92,16.82,18.96,32.65,32.65
805,26.1,21.97,16.45,18.09,26.1,21.97,16.45,18.1,31.81,31.81
806,27.7,18.68,18.4,18.57,27.7,18.68,18.4,18.59,31.88,31.88
807,25.91,19.28,17.43,18.4,25.91,19.28,17.43,18.42,32.19,32.19
808,27.32,18.95,17.95,18.14,27.32,18.95,17.95,18.14,31.78,31.78
809,27.49,20.25,20.9,18.86,27.49,20.25,20.9,18.86,32.28,32.28
81,26.14,22.86,16.54,18.67,26.14,22.86,16.54,18.67,32.08,32.08
810,26.52,22.56,16.6,18.53,26.52,22.56,16.6,18.53,32.07,32.07
811,27.51,20.34,16.12,18.42,27.51,20.34,16.12,18.43,32.21,32.21
812,26.7,22.28,16.57,18.66,26.7,22.28,16.57,18.66,32.3,32.3
813,28.23,22.43,16.53,18.67,28.23,22.43,16.53,18.67,32.28,32.28
814,28.21,21.71,15.97,18.6,28.21,21.71,15.97,18.6,31.78,31.78
815,25.67,20.42,17.81,18.24,25.67,20.42,17.81,18.25,31.85,31.85
816,27.54,19.42,18.11,18.24,27.54,19.42,18.11,18.24,31.81,31.81
817,27.65,24.1,15.77,18.55,27.65,24.1,15.77,18.55,32.1,32.1
818,27.39,19.98,17.26,18.53,27.39,19.98,17.26,18.53,32.16,32.16
819,27.16,18.71,18.09,18.3,27.16,18.71,18.09,18.3,31.96,31.96
82,28.66,23.27,15.38,18.47,28.66,23.27,15.38,18.48,32.32,32.32
820,26.44,21.92,16.3,18.49,26.44,21.92,16.3,18.5,32.14,32.14
821,24.38,20.08,17.04,18.53,24.38,20.08,17.04,18.55,32.45,32.45
822,25.58,18.53,18.44,18.14,25.58,18.53,18.44,18.14,31.89,31.89
823,26.82,19.84,17.27,18.06,26.82,19.84,17.27,18.06,31.6,31.6
824,28.66,21.81,15.88,18.65,28.66,21.81,15.88,18.65,32.24,32.24
825,26.24,20.68,17.28,18.63,26.24,20.68,17.28,18.64,32.27,32.27
826,25.99,19.69,17.42,18.48,25.99,19.69,17.42,18.48,32.22,32.22
827,26.05,21.33,17.21,18.72,26.05,21.33,17.21,18.74,32.25,32.25
828,24.78,18.34,18.3,18.48,24.78,18.34,18.3,18.48,32.06,32.06
829,25.66,19.13,17.39,18.02,25.66,19.13,17.39,18.04,31.73,31.73
83,27.53,23.39,16.85,19.05,27.53,23.39,16.85,19.05,32.15,32.15
830,27.47,18.2,17.93,18.41,27.47,18.2,17.93,18.41,31.74,31.74
831,26.14,19.26,17.45,18.18,26.14,19.26,17.45,18.19,31.74,31.74
832,25.54,18.24,17.87,18.02,25.54,18.24,17.87,18.02,31.86,31.86
833,27.18,21.61,17.18,18.66,27.18,21.61,17.18,18.67,32.13,32.13
834,26.28,21.0,17.15,18.59,26.28,21.0,17.15,18.59,32.05,32.05
835,26.6,21.56,17.01,18.34,26.6,21.56,17.01,18.34,32.06,32.06
836,26.19,20.46,17.26,18.44,26.19,20.46,17.26,18.45,32.13,32.13
837,26.37,21.95,16.38,18.5,26.37,21.95,16.38,18.5,32.35,32.35
838,25.38,20.05,17.57,18.61,25.38,20.05,17.57,18.61,32.02,32.02
839,25.91,20.15,17.25,18.4,25.91,20.15,17.25,18.4,31.98,31.98
84,26.62,20.13,16.81,18.14,26.62,20.13,16.81,18.15,31.71,31.71
840,25.56,18.27,17.81,18.12,25.56,18.27,17.81,18.12,31.72,31.72
841,26.91,22.66,15.63,18.11,26.91,22.66,15.63,18.12,31.79,31.79
842,28.42,21.84,16.27,18.57,28.42,21.84,16.27,18.58,32.19,32.19
843,27.37,21.61,16.7,18.28,27.37,21.61,16.7,18.28,32.03,32.03
844,26.29,20.59,16.74,18.3,26.29,20.59,16.74,18.3,31.93,31.93
845,27.17,23.36,16.7,18.91,27.17,23.36,16.7,18.91,32.12,32.12
846,27.52,25.9,15.41,18.92,27.52,25.9,15.41,18.92,32.38,32.38
847,25.92,19.98,21.06,18.5,25.92,19.98,21.06,18.5,32.31,32.31
848,26.09,21.2,17.31,18.57,26.09,21.2,17.31,18.57,32.2,32.2
849,28.18,21.15,17.03,18.55,28.18,21.15,17.03,18.56,32.07,32.07
85,27.64,20.56,22.83,18.75,27.64,20.56,22.83,18.75,32.18,32.18
850,26.73,21.96,16.51,18.5,26.73,21.96,16.51,18.52,31.96,31.96
851,26.1,19.01,18.4,18.23,26.1,19.01,18.4,18.23,31.9,31.9
852,24.91,19.36,17.31,18.1,24.91,19.36,17.31,18.12,31.69,31.69
853,26.26,19.0,21.04,18.19,26.26,19.0,21.04,18.2,31.57,31.57
854,28.93,23.76,16.02,18.61,28.93,23.76,16.02,18.61,32.27,32.27
855,28.51,23.09,14.87,18.25,28.51,23.09,14.87,18.27,31.74,31.74
856,28.32,21.15,17.14,18.68,28.32,21.15,17.14,18.68,32.36,32.36
857,27.8,22.37,15.8,18.06,27.8,22.37,15.8,18.06,31.53,31.53
858,25.76,20.34,16.94,18.36,25.76,20.34,16.94,18.39,31.9,31.9
859,26.3,21.06,16.67,18.43,26.3,21.06,16.67,18.43,32.21,32.21
86,24.6,20.94,17.1,18.27,24.6,20.94,17.1,18.29,32.06,32.06
860,28.11,21.99,17.03,18.72,28.11,21.99,17.03,18.72,32.06,32.06
861,26.59,22.98,15.98,18.64,26.59,22.98,15.98,18.66,32.3,32.3
862,28.26,23.93,16.11,18.83,28.26,23.93,16.11,18.84,32.46,32.46
863,26.41,19.99,17.45,18.56,26.41,19.99,17.45,18.56,31.95,31.95
864,26.05,23.4,16.18,18.62,26.05,23.4,16.18,18.63,32.22,32.22
865,24.96,20.52,17.12,18.42,24.96,20.52,17.12,18.44,31.75,31.75
866,27.18,19.39,17.99,18.6,27.18,19.39,17.99,18.61,32.18,32.18
867,27.65,21.07,16.81,18.41,27.65,21.07,16.81,18.44,32.04,32.04
868,27.91,21.07,17.86,18.39,27.91,21.07,17.86,18.39,31.86,31.86
869,27.0,22.37,16.48,18.66,27.0,22.37,16.48,18.67,32.37,32.37
87,26.67,24.95,15.39,18.76,26.67,24.95,15.39,18.76,32.35,32.35
870,28.27,22.57,16.49,18.36,28.27,22.57,16.49,18.37,31.97,31.97
871,26.39,19.42,16.59,18.36,26.39,19.42,16.59,18.37,31.78,31.78
872,27.0,20.56,17.21,18.47,27.0,20.56,17.21,18.47,32.24,32.24
873,26.93,20.74,17.13,18.3,26.93,20.74,17.13,18.3,31.85,31.85
874,25.69,19.1,17.21,18.12,25.69,19.1,17.21,18.12,31.58,31.58
875,25.57,19.5,17.69,18.45,25.57,19.5,17.69,18.45,31.67,31.67
876,26.4,21.07,16.69,18.39,26.4,21.07,16.69,18.39,31.95,31.95
877,28.47,21.38,16.29,18.22,28.47,21.38,16.29,18.22,31.85,31.85
878,26.42,19.55,20.63,18.56,26.42,19.55,20.63,18.57,31.98,31.98
879,26.34,19.24,17.4,18.5,26.34,19.24,17.4,18.51,31.89,31.89
88,26.57,21.88,16.86,18.63,26.57,21.88,16.86,18.63,32.18,32.18
880,23.61,18.26,17.85,18.29,23.61,18.26,17.85,18.29,31.99,31.99
881,28.0,22.09,16.13,18.29,28.0,22.09,16.13,18.3,32.04,32.04
882,25.11,18.05,18.23,18.37,25.11,18.05,18.23,18.37,32.1,32.1
883,26.4,20.87,16.8,18.18,26.4,20.87,16.8,18.2,31.71,31.71
884,26.78,19.69,17.33,18.3,26.78,19.69,17.33,18.31,31.97,31.97
885,27.67,24.07,15.93,18.71,27.67,24.07,15.93,18.73,32.57,32.57
886,28.46,23.06,16.12,18.56,28.46,23.06,16.12,18.57,31.99,31.99
887,26.87,21.96,16.58,18.57,26.87,21.96,16.58,18.58,32.22,32.22
888,28.55,23.23,16.3,18.64,28.55,23.23,16.3,18.64,32.43,32.43
889,26.13,18.27,17.78,18.23,26.13,18.27,17.78,18.23,32.01,32.01
89,25.75,19.16,17.95,18.39,25.75,19.16,17.95,18.39,31.99,31.99
890,24.84,19.71,17.25,18.31,24.84,19.71,17.25,18.31,32.19,32.19
891,26.06,18.81,19.32,17.97,26.06,18.81,19.32,17.97,31.73,31.73
892,27.11,19.23,17.93,18.47,27.11,19.23,17.93,18.47,32.1,32.1
893,26.48,19.75,16.04,18.39,26.48,19.75,16.04,18.4,32.12,32.12
894,27.04,20.52,16.06,17.84,27.04,20.52,16.06,17.88,31.98,31.98
895,26.22,21.35,17.02,18.48,26.22,21.35,17.02,18.52,32.26,32.26
896,26.73,20.39,16.75,18.33,26.73,20.39,16.75,18.33,31.89,31.89
897,26.18,22.87,16.02,18.33,26.18,22.87,16.02,18.34,31.82,31.82
898,26.76,23.13,16.51,18.83,26.76,23.13,16.51,18.83,32.65,32.65
899,27.12,21.93,16.7,18.53,27.12,21.93,16.7,18.54,32.29,32.29
9,26.43,22.31,16.38,18.49,26.43,22.31,16.38,18.5,32.22,32.22
90,27.24,23.54,15.78,18.86,27.24,23.54,15.78,18.88,32.41,32.41
900,24.58,20.98,21.84,18.16,24.58,20.98,21.84,18.16,31.82,31.82
901,25.91,22.29,15.39,18.27,25.91,22.29,15.39,18.29,32.04,32.04
902,27.06,19.81,18.86,18.15,27.06,19.81,18.86,18.16,31.63,31.63
903,26.03,20.03,21.0,18.15,26.03,20.03,21.0,18.15,32.02,32.02
904,26.15,21.31,16.78,18.57,26.15,21.31,16.78,18.6,31.97,31.97
905,24.0,18.24,17.59,18.0,24.0,18.24,17.59,18.0,31.74,31.74
906,27.58,21.34,16.86,18.61,27.58,21.34,16.86,18.61,32.13,32.13
907,27.46,22.07,16.54,18.53,27.46,22.07,16.54,18.53,32.19,32.19
908,27.38,24.63,15.7,18.67,27.38,24.63,15.7,18.67,32.25,32.25
909,26.58,21.12,17.36,18.66,26.58,21.12,17.36,18.67,32.2,32.2
91,25.75,20.78,17.4,18.43,25.75,20.78,17.4,18.43,31.88,31.88
910,26.42,21.35,17.46,18.7,26.42,21.35,17.46,18.73,32.32,32.32
911,26.83,21.2,16.72,18.42,26.83,21.2,16.72,18.44,32.07,32.07
912,27.68,21.54,21.34,18.66,27.68,21.54,21.34,18.67,32.27,32.27
913,26.34,20.65,17.57,18.51,26.34,20.65,17.57,18.51,32.14,32.14
914,28.25,18.92,20.2,18.31,28.25,18.92,20.2,18.31,31.84,31.84
915,26.7,21.12,17.04,18.45,26.7,21.12,17.04,18.45,31.94,31.94
916,26.14,21.27,16.89,18.54,26.14,21.27,16.89,18.54,32.38,32.38
917,25.94,20.06,17.64,17.98,25.94,20.06,17.64,17.98,31.46,31.46
918,28.58,22.09,14.65,18.28,28.58,22.09,14.65,18.3,31.74,31.74
919,26.26,22.16,15.82,18.02,26.26,22.16,15.82,18.04,31.6,31.6
92,25.77,20.47,16.67,18.3,25.77,20.47,16.67,18.3,31.77,31.77
920,28.58,22.2,16.27,18.34,28.58,22.2,16.27,18.37,32.09,32.09
921,26.75,21.5,17.38,18.58,26.75,21.5,17.38,18.59,32.21,32.21
922,27.41,21.67,17.01,18.52,27.41,21.67,17.01,18.52,31.95,31.95
923,26.42,19.14,20.16,18.12,26.42,19.14,20.16,18.13,31.67,31.67
924,29.34,22.96,14.5,18.45,29.34,22.96,14.5,18.45,32.15,32.15
925,26.31,18.86,17.06,17.99,26.31,18.86,17.06,18.01,31.56,31.56
926,25.23,17.64,19.45,18.2,25.23,17.64,19.45,18.2,31.87,31.87
927,26.65,21.83,16.83,18.26,26.65,21.83,16.83,18.26,31.66,31.66
928,23.57,19.52,17.98,18.85,23.57,19.52,17.98,18.85,32.33,32.33
929,27.46,18.66,20.4,18.21,27.46,18.66,20.4,18.22,31.86,31.86
93,27.51,21.99,16.82,18.6,27.51,21.99,16.82,18.6,32.34,32.34
930,28.95,24.39,15.87,18.68,28.95,24.39,15.87,18.68,32.15,32.15
931,26.5,20.34,17.53,18.47,26.5,20.34,17.53,18.49,32.04,32.04
932,26.57,20.57,17.21,18.21,26.57,20.57,17.21,18.22,31.73,31.73
933,28.39,23.03,16.27,18.63,28.39,23.03,16.27,18.66,32.29,32.29
934,26.04,19.73,17.57,18.47,26.04,19.73,17.57,18.47,32.01,32.01
935,26.56,20.85,16.59,18.7,26.56,20.85,16.59,18.7,32.02,32.02
936,26.74,19.32,17.85,18.19,26.74,19.32,17.85,18.19,31.97,31.97
937,27.37,20.0,18.37,18.46,27.37,20.0,18.37,18.47,31.95,31.95
938,26.18,19.34,18.13,18.33,26.18,19.34,18.13,18.35,31.95,31.95
939,28.23,19.38,18.12,18.44,28.23,19.38,18.12,18.44,32.04,32.04
94,27.16,21.08,16.83,18.44,27.16,21.08,16.83,18.44,32.09,32.09
940,25.52,18.57,17.72,18.17,25.52,18.57,17.72,18.19,31.93,31.93
941,26.07,20.97,17.68,18.96,26.07,20.97,17.68,18.96,32.46,32.46
942,26.06,22.19,17.12,18.77,26.06,22.19,17.12,18.77,32.29,32.29
943,25.59,19.29,17.04,18.46,25.59,19.29,17.04,18.46,32.1,32.1
944,25.99,23.4,16.21,18.6,25.99,23.4,16.21,18.6,32.26,32.26
945,27.21,19.39,16.5,18.14,27.21,19.39,16.5,18.15,31.53,31.53
946,26.89,21.59,17.1,18.51,26.89,21.59,17.1,18.52,32.16,32.16
947,25.86,20.38,17.46,18.58,25.86,20.38,17.46,18.58,32.34,32.34
948,26.39,18.46,19.91,18.27,26.39,18.46,19.91,18.27,31.6,31.6
949,27.24,20.64,17.55,18.57,27.24,20.64,17.55,18.57,32.2,32.2
95,26.19,21.71,16.8,18.68,26.19,21.71,16.8,18.69,32.17,32.17
950,25.1,21.73,17.26,18.92,25.1,21.73,17.26,18.92,32.34,32.34
951,26.83,21.87,16.39,18.34,26.83,21.87,16.39,18.35,31.93,31.93
952,26.9,21.25,16.82,18.14,26.9,21.25,16.82,18.14,32.02,32.02
953,26.52,19.8,17.61,18.36,26.52,19.8,17.61,18.36,31.9,31.9
954,25.07,19.93,17.57,18.46,25.07,19.93,17.57,18.46,32.0,32.0
955,26.08,18.88,17.0,18.03,26.08,18.88,17.0,18.05,31.95,31.95
956,27.11,22.66,16.21,18.17,27.11,22.66,16.21,18.17,31.81,31.81
957,26.5,21.34,16.57,18.38,26.5,21.34,16.57,18.41,32.19,32.19
958,24.37,20.78,17.18,18.42,24.37,20.78,17.18,18.42,31.99,31.99
959,23.82,19.05,17.28,18.41,23.82,19.05,17.28,18.42,32.31,32.31
96,26.74,21.2,17.18,18.58,26.74,21.2,17.18,18.59,31.65,31.65
960,25.91,20.45,17.26,18.41,25.91,20.45,17.26,18.41,31.81,31.81
961,26.65,22.35,16.53,18.57,26.65,22.35,16.53,18.57,32.2,32.2
962,27.78,21.04,16.54,18.1,27.78,21.04,16.54,18.1,32.1,32.1
963,25.74,20.97,16.88,18.05,25.74,20.97,16.88,18.06,32.06,32.06
964,26.71,21.54,16.97,18.58,26.71,21.54,16.97,18.59,32.03,32.03
965,25.78,19.66,17.08,18.49,25.78,19.66,17.08,18.49,32.18,32.18
966,24.15,18.71,16.96,18.03,24.15,18.71,16.96,18.03,31.66,31.66
967,27.16,21.23,16.75,18.43,27.16,21.23,16.75,18.43,32.02,32.02
968,23.68,19.14,18.14,18.31,23.68,19.14,18.14,18.32,31.96,31.96
969,26.5,22.83,16.51,18.55,26.5,22.83,16.51,18.55,32.21,32.21
97,26.83,22.72,16.27,18.48,26.83,22.72,16.27,18.51,32.11,32.11
970,27.25,21.76,17.37,18.61,27.25,21.76,17.37,18.62,32.16,32.16
971,25.0,20.72,17.46,18.54,25.0,20.72,17.46,18.54,32.09,32.09
972,26.99,19.14,17.27,18.07,26.99,19.14,17.27,18.08,31.6,31.6
973,27.78,19.07,17.72,18.5,27.78,19.07,17.72,18.5,32.07,32.07
974,25.42,22.13,16.03,18.69,25.42,22.13,16.03,18.69,32.21,32.21
975,25.71,19.99,21.5,18.49,25.71,19.99,21.5,18.49,31.85,31.85
976,27.35,20.18,15.54,18.12,27.35,20.18,15.54,18.13,31.79,31.79
977,26.81,19.0,17.37,18.23,26.81,19.0,17.37,18.23,31.78,31.78
978,26.35,21.48,16.84,18.39,26.35,21.48,16.84,18.39,32.05,32.05
979,24.91,20.13,16.91,18.23,24.91,20.13,16.91,18.26,31.79,31.79
98,27.13,18.8,17.89,18.32,27.13,18.8,17.89,18.32,31.94,31.94
980,27.64,19.67,17.41,18.31,27.64,19.67,17.41,18.31,32.15,32.15
981,26.72,23.85,15.98,18.59,26.72,23.85,15.98,18.59,32.19,32.19
982,27.86,20.82,16.65,18.45,27.86,20.82,16.65,18.45,32.08,32.08
983,28.34,24.23,15.59,18.26,28.34,24.23,15.59,18.28,31.82,31.82
